tenant_id,record_date,connected_once_users,activities,active_users,created_skills_endorsement_requests,created_skills_endorsements,created_forms,created_news,created_problems,created_skills,form_completions,modified_skills_endorsements,modified_forms,modified_news,modified_problems,modified_skills,views,workinstructions,divisions,plants,production_lines,work_stations,division_category,plant_category,production_line_category,work_station_category,country_category,record_day_name,record_month_name,record_year_month,record_year
90f5586d-9f2e-4d16-a36b-25363edd829c,2021-09-14,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,62,928,7209,5 and more Divisions,More than 50 Plants,More than 100 Prod.lines,More than 500 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
8e2cfb59-09ce-4de4-960f-3ab50c6f87db,2021-09-14,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,39,227,2 Divisions,11 to 20 Plants,31 to 50 Prod.lines,201 to 500 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
a4ba6191-44a3-4399-bb55-302adef1e866,2021-09-14,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,47,2 Divisions,2 Plants,11 to 20 Prod.lines,26 to 50 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
d4554319-4c47-4a0d-bf14-3456226e0193,2021-09-14,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,98,396,2 Divisions,11 to 20 Plants,51 to 100 Prod.lines,201 to 500 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
844591a4-2b9c-4a46-9c26-075df6c5dbd7,2021-09-14,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,42,149,2 Divisions,11 to 20 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
d9f3d2b2-48ea-49f5-b75e-0c0008831936,2021-09-14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,64,58,4 Divisions,21 to 50 Plants,51 to 100 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
5f1b8397-479b-4a5d-98ca-aa31b31a0f56,2021-09-14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,565,451,636,2 Divisions,More than 50 Plants,More than 100 Prod.lines,More than 500 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
944bd0ff-91a2-4a90-b716-454692f039f0,2021-09-14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,16,1 Division,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
cdccc7ba-be09-4907-8e66-a3ed1386e196,2021-09-14,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,47,224,2 Divisions,5 to 10 Plants,31 to 50 Prod.lines,201 to 500 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
07495683-0340-4d0d-aa6f-895666c5a8b1,2021-09-14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,21,2 Divisions,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
5363a1b1-e38d-47a5-887d-cac5a63cd7eb,2021-09-14,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,108,1 Division,1 Plant,21 to 30 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
c0c8862f-bcf9-49d5-bc3f-f38f82db422d,2021-09-14,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,40,121,1 Division,5 to 10 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
b4950fe5-7613-4a99-894a-7e1fc0b0cd57,2021-09-14,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,168,477,1 Division,11 to 20 Plants,More than 100 Prod.lines,201 to 500 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
27fbc01c-73e0-41e0-9744-fd53ee404f55,2021-09-14,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,78,95,3 Divisions,11 to 20 Plants,51 to 100 Prod.lines,51 to 100 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
b0c2ff55-f785-4501-8930-df41cb415b2c,2021-09-14,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36,80,2 Divisions,2 Plants,31 to 50 Prod.lines,51 to 100 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
9efcfd86-65ce-497f-b8c2-3b49baa3d964,2021-09-14,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,60,154,2 Divisions,5 to 10 Plants,51 to 100 Prod.lines,101 to 200 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
6910fb67-5e53-43da-b27a-e4dba450217c,2021-09-14,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,35,114,2 Divisions,3 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
3e872a09-7ac9-4f77-89be-03003af89e27,2021-09-14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,14,2 Divisions,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
7e297bf7-e29f-495e-ba21-a8828f696973,2021-09-14,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,40,1 Division,2 Plants,11 to 20 Prod.lines,26 to 50 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
7dd782a9-b58b-4a19-a37b-56b1362406c9,2021-09-14,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,151,1 Division,1 Plant,11 to 20 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
50b6ebaf-f590-4c6d-8c31-42d7df3f2c7a,2021-09-14,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,54,1 Division,1 Plant,21 to 30 Prod.lines,51 to 100 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
42a1b4a6-9d05-45af-92d7-30536d7fe7a3,2021-09-14,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52,583,4731,5 and more Divisions,More than 50 Plants,More than 100 Prod.lines,More than 500 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
ea2f9b7c-d2ba-4d91-83c7-6d2a1f81561c,2021-09-14,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,70,171,1 Division,2 Plants,51 to 100 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
a8d8b892-a66c-430f-ac27-b0ea4fafe8ea,2021-09-14,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,66,1 Division,1 Plant,11 to 20 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
4162a133-6ab8-4495-856d-9b1766c84e3a,2021-09-14,8028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,792,3377,5 and more Divisions,More than 50 Plants,More than 100 Prod.lines,More than 500 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
a4f8fbbc-3a0d-4aef-a135-8c2171feddc3,2021-09-14,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,27,1 Division,1 Plant,1 to 10 Prod.lines,26 to 50 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
992c2205-e739-4cf0-b89d-6f3b3bd8b317,2021-09-14,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,66,1 Division,1 Plant,21 to 30 Prod.lines,51 to 100 Work.stat,is_only_europe,Tuesday,September,2021-09,2021
8153d568-f652-499d-9678-83eb0e6298a3,2021-09-14,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2 Divisions,No Plant,No Prod.line,No Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
77026840-0bb8-4ff0-bf9e-75c9d5818138,2021-09-14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,25,2 Divisions,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
818abbd7-5b67-48d0-bfbd-6f4ab5cc30a7,2021-09-14,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,180,442,5 and more Divisions,More than 50 Plants,More than 100 Prod.lines,201 to 500 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
aab7b330-db71-4f7f-9852-68103ecdfd78,2021-09-14,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,19,45,1 Division,5 to 10 Plants,11 to 20 Prod.lines,26 to 50 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
a3518788-d1df-4c01-ad35-c33974a9384f,2021-09-14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,1 Division,1 Plant,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
ed294c6d-b01e-467e-8db3-6c2c4e62daf3,2021-09-14,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,20,1 Division,1 Plant,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
2f248e5d-1ff3-46ab-85bc-abe05d165cce,2021-09-14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,13,2 Divisions,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
44766bb7-f70d-40a5-a63a-2e8b763dba7c,2021-09-14,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,24,1 Division,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
d9cf8282-5066-451b-8470-837936c693bb,2021-09-14,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,100,1 Division,1 Plant,11 to 20 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
e30082e5-3b8a-43d8-88ca-34e03f5689ed,2021-09-14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,19,2 Divisions,3 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
a23f9073-f9a9-4151-8b80-9cf2eb476839,2021-09-14,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,153,1 Division,1 Plant,21 to 30 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
745a0362-ece3-4bcf-ab73-fa494639ace1,2021-09-14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,55,1 Division,1 Plant,11 to 20 Prod.lines,51 to 100 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
9760dbc9-c565-4a44-9cde-e9e60ad46656,2021-09-14,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,79,3 Divisions,5 to 10 Plants,11 to 20 Prod.lines,51 to 100 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
4b3fb825-427b-45f0-adf1-26ff1f14181e,2021-09-14,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,191,1 Division,2 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_only_europe,Tuesday,September,2021-09,2021
f286d8d5-1184-4e2b-a404-a477edf9e53c,2021-09-14,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,70,1 Division,1 Plant,11 to 20 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
f453c978-0aef-4171-aff7-1f880a5371f1,2021-09-14,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,19,1 Division,1 Plant,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
5dbdd7d7-7855-4dad-8ddd-8fd77356fa0b,2021-09-14,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,45,132,5 and more Divisions,4 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
a583f278-fb0e-4f77-8297-a5ee99cc557d,2021-09-14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Division,No Plant,No Prod.line,No Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
553c55de-e4a2-4dc4-a942-d4e9bc62be9a,2021-09-14,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,45,119,1 Division,5 to 10 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
44ae3842-8fa3-4f24-9410-9a804b5eed82,2021-09-14,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Division,No Plant,No Prod.line,No Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
72150f70-7942-448a-a4cc-cb5fa54343f3,2021-09-14,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,19,1 Division,1 Plant,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_europe,Tuesday,September,2021-09,2021
21ce777d-b968-4cc4-9fe3-e83a823d6242,2021-09-14,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,28,97,4 Divisions,3 Plants,21 to 30 Prod.lines,51 to 100 Work.stat,is_only_europe,Tuesday,September,2021-09,2021
6e3f727c-d97d-40d6-9aca-9ecd963891c6,2021-09-14,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,66,105,1 Division,3 Plants,51 to 100 Prod.lines,101 to 200 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
c7b793d7-7623-4091-9933-d070dd7cae28,2021-09-14,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,50,321,2 Divisions,5 to 10 Plants,31 to 50 Prod.lines,201 to 500 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
e137a81c-a6db-49a7-95c5-e95002dd627b,2021-09-14,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40,61,1 Division,4 Plants,31 to 50 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
d5482af5-60e6-43fe-b207-3c2d6914ba7b,2021-09-14,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,36,122,1 Division,3 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
4117645e-4f8c-4b5d-a902-fb88aed82847,2021-09-14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,20,2 Divisions,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
aea025f2-0d49-45c3-9149-2ddcc51ed05b,2021-09-14,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,27,116,1 Division,3 Plants,21 to 30 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
c03d8683-55a3-4ba1-8267-89e0163e1f97,2021-09-14,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,57,1 Division,5 to 10 Plants,1 to 10 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
ca6ddafb-0b92-4bc9-ad40-0b374f010bd5,2021-09-14,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,181,1923,5 and more Divisions,11 to 20 Plants,More than 100 Prod.lines,More than 500 Work.stat,is_only_europe,Tuesday,September,2021-09,2021
cf2cdbef-5ca5-407c-8746-992819e7de0a,2021-09-14,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,63,1 Division,3 Plants,11 to 20 Prod.lines,51 to 100 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
d5f3d511-a71f-4b10-b60e-efab7b2bf785,2021-09-14,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,25,37,1 Division,11 to 20 Plants,21 to 30 Prod.lines,26 to 50 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
da63eda9-5faf-42b9-9fbb-384acec81bbe,2021-09-14,3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,466,2114,5 and more Divisions,21 to 50 Plants,More than 100 Prod.lines,More than 500 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
724ff6c2-e557-4a15-ac7e-fad320c5257f,2021-09-14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,20,1 Division,1 Plant,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
440a9273-158f-4d06-adef-bb9486aabc64,2021-09-14,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,133,431,2 Divisions,5 to 10 Plants,More than 100 Prod.lines,201 to 500 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
d506a3c1-4877-4f47-866e-8fe9b7b9e444,2021-09-14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,41,1 Division,2 Plants,1 to 10 Prod.lines,26 to 50 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
5314e919-e69a-4d02-9e3b-b32bd05b43ca,2021-09-14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,27,2 Divisions,2 Plants,11 to 20 Prod.lines,26 to 50 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
4721df72-2d36-41c5-9e91-31a0fc957165,2021-09-14,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,62,223,1 Division,3 Plants,51 to 100 Prod.lines,201 to 500 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
175c6562-ee01-4003-8926-ba3d736baab2,2021-09-14,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,354,1 Division,2 Plants,51 to 100 Prod.lines,201 to 500 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
707686a7-22f1-43f2-a983-4faae1973fa3,2021-09-14,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,22,1 Division,1 Plant,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
54fa84cc-37ec-4390-8586-28bd82183f4b,2021-09-14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,12,1 Division,1 Plant,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
16ee882b-099b-451a-af5d-3dc677d4c93d,2021-09-14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,24,1 Division,1 Plant,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
2f02fdc2-e578-485f-8b82-b679bfeb45ed,2021-09-14,2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,162,744,4 Divisions,11 to 20 Plants,More than 100 Prod.lines,More than 500 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
66b9d0d1-c8a7-40d7-8052-46e3f8db7ad3,2021-09-14,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,101,1 Division,1 Plant,21 to 30 Prod.lines,101 to 200 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
30acdf3d-04f8-49b5-9b7f-594321dd295a,2021-09-14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Division,No Plant,No Prod.line,No Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
cc743bad-c904-428e-ad72-380347af7abe,2021-09-14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,26,79,2 Divisions,4 Plants,21 to 30 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
8da58872-21e7-4a1b-93e1-80b674d2b573,2021-09-14,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,43,1 Division,1 Plant,11 to 20 Prod.lines,26 to 50 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
b55a19b4-5369-4aad-9fce-ff7e40850720,2021-09-14,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,83,416,2 Divisions,11 to 20 Plants,51 to 100 Prod.lines,201 to 500 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
30a9802d-9b6c-49ed-879c-88e36b4eeaf9,2021-09-14,5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,184,1531,6060,5 and more Divisions,More than 50 Plants,More than 100 Prod.lines,More than 500 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
841cfbd2-2208-462a-a322-58ed03dbd6af,2021-09-14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,16,41,1 Division,3 Plants,11 to 20 Prod.lines,26 to 50 Work.stat,is_only_europe,Tuesday,September,2021-09,2021
767541a4-1cef-4780-850a-19bc1568539e,2021-09-14,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,30,1 Division,1 Plant,21 to 30 Prod.lines,26 to 50 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
0a9127db-0601-4b28-8331-04629a86da6f,2021-09-14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,17,1 Division,1 Plant,11 to 20 Prod.lines,1 to 25 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
4da7f1f6-1dfc-4d35-b4fa-1734b72d8385,2021-09-14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,1 Division,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_europe,Tuesday,September,2021-09,2021
488aff6a-5896-4710-9c2b-facb3e4ad415,2021-09-14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,35,59,4 Divisions,5 to 10 Plants,31 to 50 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
5d587c79-f129-4438-8912-a666b044e3c4,2021-09-14,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,66,3 Divisions,3 Plants,11 to 20 Prod.lines,51 to 100 Work.stat,is_only_europe,Tuesday,September,2021-09,2021
c8064b4b-9c68-42e5-867a-cd130da8c679,2021-09-14,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,17,67,1 Division,5 to 10 Plants,11 to 20 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
19693cb6-4722-40a2-83bf-5d094b4f97c7,2021-09-14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,95,1 Division,1 Plant,1 to 10 Prod.lines,51 to 100 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
103fd3f7-98ce-4af8-8b54-41c9c7cb3ec1,2021-09-14,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,53,184,1 Division,3 Plants,51 to 100 Prod.lines,101 to 200 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
a3aa63bc-67ad-4c5d-92dd-5c7d8c23f03c,2021-09-14,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,41,140,1 Division,5 to 10 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
8219bcc6-5702-4cdc-bac8-12860ced9529,2021-09-14,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,40,160,2 Divisions,21 to 50 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
6f3150a7-d748-461e-ab20-d5ae7e4d93e8,2021-09-14,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,106,1 Division,1 Plant,11 to 20 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
60716395-9094-43a5-87b2-1cdfe4e2a018,2021-09-14,4410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,449,1956,5 and more Divisions,21 to 50 Plants,More than 100 Prod.lines,More than 500 Work.stat,is_mixed_countries,Tuesday,September,2021-09,2021
cdfa1be9-4f85-47c8-af05-8f1ade5b49a4,2021-09-14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,1 Division,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
e818568b-bdd8-4b30-b098-236fecfafe68,2021-09-14,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,78,232,5 and more Divisions,11 to 20 Plants,51 to 100 Prod.lines,201 to 500 Work.stat,is_can_and_usa,Tuesday,September,2021-09,2021
e1969cf3-53fa-4bdb-a60e-95ce05ce9a0f,2021-09-14,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,57,2 Divisions,2 Plants,1 to 10 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
003739e3-5e8f-4483-a061-7302beadd124,2021-09-14,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Division,No Plant,No Prod.line,No Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
db9bb6f2-2d2e-4ab8-94a9-aaae664d6303,2021-09-14,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,66,1 Division,1 Plant,11 to 20 Prod.lines,51 to 100 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
23ec9793-0887-44fd-a95e-3f84034e35c9,2021-09-14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,1 Division,2 Plants,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
7337aab7-bc53-4564-b436-fbe9c8ad72fe,2021-09-14,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,19,1 Division,1 Plant,1 to 10 Prod.lines,1 to 25 Work.stat,is_only_other_country,Tuesday,September,2021-09,2021
0f121958-2070-48dc-a8e9-9d8b6462e0ae,2021-09-14,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,36,143,1 Division,5 to 10 Plants,31 to 50 Prod.lines,101 to 200 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
d655917c-f548-492b-8dd3-ac4a2fca381a,2021-09-14,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,21,167,1 Division,4 Plants,21 to 30 Prod.lines,101 to 200 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
d399cf92-49cc-4895-9aba-871ef123b933,2021-09-14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,213,1 Division,1 Plant,21 to 30 Prod.lines,201 to 500 Work.stat,is_only_usa,Tuesday,September,2021-09,2021
324d603e-38b0-47c0-8ec3-594203b2b126,2021-09-14,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,97,335,5 and more Divisions,11 to 20 Plants,51 to 100 Prod.lines,201 to 500 Work.stat,is_only_canada,Tuesday,September,2021-09,2021
